608_fri_c3_1000_10,4.62148188052999,0.46808521920664,14.6319821263274,0.518487064212052
609_fri_c0_1000_5,0.00103533946702344,0.0225104388168067,0.0012939788530458,0.025359913085137
611_fri_c3_100_5,201.104557388517,2.48935643192187,0.188396235068815,0.268313833031625
612_fri_c1_1000_5,0.0112022604658768,0.0777922107117641,0.0108719236874682,0.0756286450607596
613_fri_c3_250_5,3.85835628134191,0.543159919772175,4.26221983274423,0.722518645373246
615_fri_c4_250_10,1.85344585125997,0.632254190410749,9.43282878117994,1.09991422876919
616_fri_c4_500_50,0.00145433727567668,0.024087717996806,0.002569767794802,0.0333364022877893
617_fri_c3_500_5,8.45273404857491,0.99237606290394,1.92810201822297,0.813018859926184
618_fri_c3_1000_50,0.00101973505442512,0.0197532634623706,0.00177983072225193,0.0220491106888235
620_fri_c1_1000_25,0.00851253197730198,0.052852067446598,0.00676899180355976,0.0519177408992541
621_fri_c0_100_10,0.0948357981756105,0.217539219142235,0.109549220958548,0.275415200064068
622_fri_c2_1000_50,0.109780803932652,0.265594312323079,0.11171518140511,0.273893956472946
623_fri_c4_1000_10,30.7694241742908,0.807713119420112,280.162356608117,1.81504578147383
624_fri_c0_100_5,0.249583051770158,0.38416220619181,0.113899000435962,0.259236140710618
626_fri_c2_500_50,0.00105995263348599,0.0192568467355478,0.00153227736197699,0.023897724954872
627_fri_c2_500_10,0.110494815177086,0.261062499230959,0.148508398561774,0.302572806633719
628_fri_c3_1000_5,656.316323074279,2.09639258672737,10.8199705018907,0.891692394773074
631_fri_c1_500_5,0.113790527831506,0.264687553841816,0.115951048181751,0.261027506193653
633_fri_c0_500_25,0.000996413272233937,0.0219839156516679,0.00128394690161206,0.0263784088166658
634_fri_c2_100_10,0.232018391135665,0.289874080004784,0.085264881881265,0.201553496579678
635_fri_c0_250_10,0.0177536009990826,0.0940765012924508,0.0170834343625183,0.0939951395918292
637_fri_c1_500_50,0.059278257355072,0.116494218854119,0.0730827458778815,0.150049971917658
641_fri_c1_500_10,0.00103353386222461,0.0225791240457541,0.000967601426775617,0.0217400178209095
643_fri_c2_500_25,11.4179130279137,0.574105815095715,0.328512698111096,0.32500777352709
644_fri_c4_250_25,272.243132550638,2.47851848508818,3.13269233343551,0.735996131374868
645_fri_c3_500_50,0.0127265672899364,0.0665433277250487,0.017340324744736,0.0760756680240637
646_fri_c3_500_10,10.5011482899327,0.883616345444874,1.82120459126897,0.634898102931992
647_fri_c1_250_10,0.0540454991747582,0.161631324454399,0.0321750083187884,0.135094775732077
648_fri_c1_250_50,0.00240660516015464,0.0368275721388256,0.00512361476122413,0.0553428114488243
649_fri_c0_500_5,0.0052033637768658,0.0498452071303231,0.00416820273996349,0.0451039366767813
650_fri_c0_500_50,0.00106369081718498,0.0204578485047018,0.000896500774702483,0.0217063260113143
651_fri_c0_100_25,0.00110043626229322,0.022890284395741,0.00216951742902712,0.0296996271814431
653_fri_c0_250_25,0.00110246364864661,0.0211735784359683,0.00151413714624625,0.0237556307182715
654_fri_c0_500_10,0.00109280239873028,0.0194949156952362,0.000841466832579022,0.01911255284686
656_fri_c1_100_5,458.057020924434,6.43718441978401,126.695851834366,6.38863907416109
657_fri_c2_250_10,0.0742486161380471,0.215589029660448,0.0624797389022608,0.186926461517597
658_fri_c3_250_25,1.13055313081448,0.561784906214845,3.85308143251828,0.777664593975711
659_sleuth_ex1714,117608095.440882,10438.5118657219,134315534.620679,11455.9655114921
663_rabe_266,3944.87192372434,50.2235684338629,8294.11208001619,77.7365008908116
665_sleuth_case2002,56.5610984147539,5.81258786475074,34.1171918859835,4.46856487382536
678_visualizing_environmental,175.593183732138,12.5392787502155,182.886402541131,12.9141283092522
687_sleuth_ex1605,15686.8206051658,124.149468319277,16734.4816608536,127.867302489533
690_visualizing_galaxy,2667593.39258125,1614.27129207712,2834490.37623345,1635.97796385135
695_chatfield_4,10511.770444876,52.4783249396532,10898.8499779594,76.014354946639
706_sleuth_case1202,669551.916435426,444.844957486941,1438299.50844424,599.242895860705
712_chscase_geyser1,5769.17473952968,74.9237702963711,5683.3888159684,74.3416469140415
